model	objective	gene	status	value
./model.xml	obj	G_WP_086891465_1	optimal	77.4950629151344
./model.xml	obj	G_WP_086891466_1	optimal	77.49506291513413
./model.xml	obj	G_WP_086891472_1	optimal	1.2240750046527084e-13
./model.xml	obj	G_WP_086891478_1	optimal	-7.526407263040055e-14
./model.xml	obj	G_WP_086891480_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891481_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891482_1	optimal	77.49506291513418
./model.xml	obj	G_WP_086891484_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891485_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891487_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891494_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891497_1	optimal	0.0
./model.xml	obj	G_WP_086891501_1	optimal	77.49506291513431
./model.xml	obj	G_WP_086891502_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891503_1	optimal	77.49506291513443
./model.xml	obj	G_WP_086891506_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891507_1	optimal	77.49506291513427
./model.xml	obj	G_WP_086891509_1	optimal	77.4950629151342
./model.xml	obj	G_WP_086891514_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891516_1	optimal	77.49420176710595
./model.xml	obj	G_WP_086891518_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891521_1	optimal	71.24306755759696
./model.xml	obj	G_WP_086891529_1	optimal	77.49506291513441
./model.xml	obj	G_WP_086891541_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891542_1	optimal	77.49506291513435
./model.xml	obj	G_WP_086891543_1	optimal	77.49506291513435
./model.xml	obj	G_WP_086891546_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891547_1	optimal	77.49506291513431
./model.xml	obj	G_WP_086891548_1	optimal	77.49506291513407
./model.xml	obj	G_WP_086891549_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891550_1	optimal	77.49506291513435
