model	objective	gene	status	value
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52757_1_2296	optimal	52.68612231255292
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52766_1_2307	optimal	52.686122312553316
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52767_1_2308	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52768_1_2309	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52770_1_2311	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52773_1_2314	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52776_1_2321	optimal	52.68612231255414
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52777_1_2322	optimal	52.686122312554176
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52784_1_2331	optimal	52.68612231255414
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52785_1_2332	optimal	52.6861223125541
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52786_1_2333	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52797_1_2346	optimal	52.68593205724755
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52799_1_2348	optimal	52.68612231255443
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52800_1_2349	optimal	52.68612231255413
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52806_1_2355	optimal	52.686122312554055
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52807_1_2356	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52808_1_2357	optimal	-1.7156383903618058e-08
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52809_1_2358	optimal	52.68612231255415
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52812_1_2361	optimal	52.68612231255292
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52818_1_2368	optimal	52.68612231255419
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52820_1_2370	optimal	52.664934086159484
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52823_1_2374	optimal	52.686122312553586
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52830_1_2381	optimal	52.6861223125542
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52835_1_2387	optimal	52.686122312554154
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52836_1_2389	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52839_1_2393	optimal	52.68612231255403
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52840_1_2394	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52841_1_2395	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52845_1_2399	optimal	52.68612231255415
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52847_1_2401	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52848_1_2402	optimal	52.68612231255441
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52853_1_2407	optimal	52.68612231255443
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52856_1_2410	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52859_1_2413	optimal	52.68612231255302
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52862_1_2416	optimal	52.68612231255414
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52865_1_2419	optimal	49.028765192020934
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52866_1_2421	optimal	52.6861223125542
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52867_1_2422	optimal	52.68612231255415
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52872_1_2427	optimal	52.68612231255415
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52873_1_2428	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52874_1_2429	optimal	52.68612231255427
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52880_1_2435	optimal	52.68612231255443
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52881_1_2436	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52887_1_2445	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52890_1_2448	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52891_1_2449	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52892_1_2450	optimal	52.686122312553316
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52894_1_2455	optimal	52.686122312554154
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52897_1_2458	optimal	52.68612231255292
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52900_1_2461	optimal	52.68612231255414
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52912_1_2480	optimal	52.68612231255414
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52915_1_2483	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52917_1_2485	optimal	52.686122312554154
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52921_1_2491	optimal	52.686122312554126
